record_id,company,job_title,location,salary_usd,years_experience,date_posted,skills
5906,Acme Analytics,Machine Learning Engineer,"Austin, TX",122798-155888,1,2026-04-08,"dbt, Python, Tableau"
5907,Acme Analytics,Data Analyst,"San Francisco, CA",120000-90000,8,2026-03-24,"Spark, Pandas, Python"
5908,Aurora Metrics,Research Scientist,"New York, NY",142414-161630,2,2026-04-03,"TensorFlow, Python, Airflow"
5909,BluePeak Software,BI Developer,"Austin, TX",119517-132663,10,2026-02-28,"Pandas, Tableau, Spark"
5910,Summit AI Works,Product Analyst,"Seattle, WA",113851-144934,5,null,"Python, Pandas, Airflow"
5911,Nimbus Labs,Data Analyst,"New York, NY",114629-140215,5,2026-03-10,"Airflow, Power BI, AWS"
5912,BluePeak Software,Data Analyst,"Seattle, WA",117851-129867,9,2026-04-15,"Tableau, Power BI, SQL"
5913,Cobalt Intelligence,Machine Learning Engineer,Remote,149939-175798,9,2026-04-04,"AWS, Python, Tableau"
5914,Aurora Metrics,Data Analyst,"Austin, TX",104248-121666,4,2026-04-06,"Tableau, TensorFlow, Python"
5915,Aurora Metrics,Research Scientist,"Chicago, IL",116179-142314,0,2026-03-26,"Python, Spark, Power BI"
5916,Acme Analytics,Product Analyst,"Chicago, IL",99273-123172,2,2026-03-23,"AWS, Power BI, Pandas"
5917,Cobalt Intelligence,Analytics Engineer,"Chicago, IL",112055-122367,3,2026-04-19,"Spark, Pandas, dbt"
5918,Nimbus Labs,Business Analyst,"Seattle, WA",143566-176671,10,2026-03-11,"AWS, Airflow, Pandas"
5919,BluePeak Software,Data Analyst,"Austin, TX",79439-98927,1,2026-04-13,"dbt, AWS, SQL"
5920,Aurora Metrics,Product Analyst,"Austin, TX",87188-103499,4,2026-03-19,"Python, TensorFlow, SQL"
5921,Pioneer Data Systems,Data Engineer,Remote,117601-129296,fifteen,2026-04-27,"Power BI, AWS, SQL"
5922,BluePeak Software,BI Developer,"Chicago, IL",98641-112560,3,2026-04-05,nan
5923,Vertex Insight,Research Scientist,"New York, NY",170906-203239,7,2026-03-21,None
5924,Acme Analytics,Data Analyst,"Chicago, IL",113701-141706,10,2026-03-30,"Airflow, Pandas, Spark"
5925,Acme Analytics,Analytics Engineer,"San Francisco, CA",116368-129741,0,nan,Pandas Python Tableau
5926,BluePeak Software,BI Developer,Remote,108995-138039,6,2026-04-16,"Power BI, TensorFlow, Python"
5927,Nimbus Labs,Product Analyst,"Chicago, IL",91145-104571,2,2026-03-23,"Python, Tableau, Pandas"
5928,BluePeak Software,Product Analyst,"Chicago, IL",87019-97415,0,2026-03-03,"Tableau, SQL, Spark"
5929,Acme Analytics,Analytics Engineer,"Boston, MA",86683-103974,1,2026-03-09,"Tableau, SQL, Pandas"
5930,Summit AI Works,Data Analyst,"Chicago, IL",94179-117770,0,2026-03-08,"Spark, Airflow, dbt"
5931,Cobalt Intelligence,Data Engineer,"San Francisco, CA",146407-166188,120,2026-04-17,"dbt, AWS, Tableau"
5932,Aurora Metrics,Business Analyst,"Austin, TX",88545-108674,2,2026-04-28,"Spark, SQL, AWS"
5933,Pioneer Data Systems,Business Analyst,"Seattle, WA",94929-124167,3,2026-04-20,"AWS, Pandas, SQL"
5934,Pioneer Data Systems,Business Analyst,Remote,73412-99994,0,2026-03-25,TensorFlow Python Tableau
5935,Nimbus Labs,Machine Learning Engineer,"Chicago, IL",126711-143061,1,2026-02-28,"Python, Tableau, dbt"
5936,Pioneer Data Systems,Analytics Engineer,"Seattle, WA",120981-139614,9,2026-04-19,TensorFlow AWS Airflow
5937,BluePeak Software,Machine Learning Engineer,"Austin, TX",140791-160381,4,2026-03-24,"Python, Power BI, dbt"
5938,Aurora Metrics,Machine Learning Engineer,Remote,132945-161468,4,2026-04-04,"Airflow, AWS, TensorFlow"
5939,Cobalt Intelligence,Data Engineer,"Chicago, IL",104946-134187,0,2026-03-16,"Python, dbt, Spark"
5940,Nimbus Labs,Product Analyst,"Boston, MA",121917-146837,10,2026-03-21,"Spark, TensorFlow, Python"
5941,Pioneer Data Systems,Research Scientist,"Austin, TX",146713-164454,-2,2026-03-12,"Python, Airflow, Spark"
5942,Summit AI Works,Data Engineer,Remote,N/A,8,2026-03-28,"TensorFlow, Python, AWS"
5943,Aurora Metrics,Analytics Engineer,Remote,97703-132313,0,2026-02-28,"Power BI, Airflow, Pandas"
5944,BluePeak Software,BI Developer,"Seattle, WA",134781-147640,10,2026-03-29,"Power BI, Pandas, Tableau"
5945,Summit AI Works,Analytics Engineer,"Chicago, IL",118453-145961,6,2026-03-02,"Pandas, TensorFlow, Spark"
5946,Vertex Insight,Product Analyst,"Seattle, WA",100280-119776,6,2026-03-07,"Power BI, Airflow, Tableau"
5947,Aurora Metrics,Analytics Engineer,"Seattle, WA",128258-143866,3,2026-04-18,"Airflow, SQL, TensorFlow"
5948,Aurora Metrics,Product Analyst,"San Francisco, CA",106229-139733,4,2026-13-40,"Pandas, Python, Spark"
5949,Vertex Insight,Research Scientist,"Austin, TX",114092-141278,4,2026-03-11,"Power BI, Airflow, SQL"
5950,Summit AI Works,Data Engineer,"San Francisco, CA",112103-128247,0,2026-04-15,"Python, Power BI, Spark"
5951,BluePeak Software,Product Analyst,"Boston, MA",116886-139633,8,2026-03-09,"AWS, Airflow, Python"
5952,Vertex Insight,Data Analyst,"Boston, MA",107228-136825,3,2026-04-12,"Airflow, SQL, Pandas"
5953,Summit AI Works,Product Analyst,"Austin, TX",-5000,1,2026-04-06,"Spark, AWS, Power BI"
5084,Acme Analytics,Business Analyst,"New York, NY",106889-119653,6,2026-03-04,"Spark, Pandas, AWS"
5955,Vertex Insight,Data Engineer,"New York, NY",132807-163886,5,2026-04-16,null
5956,Summit AI Works,Analytics Engineer,Remote,97883-132725,0,2026-03-17,"Python, Tableau, TensorFlow"
5957,Nimbus Labs,Product Analyst,Remote,98389-112401,1,2026-04-19,"Power BI, dbt, Spark"
5958,BluePeak Software,Business Analyst,"Seattle, WA",127614-138143,10,2026-03-07,dbt Python Spark
5959,  Vertex Insight  , Machine Learning Engineer    ,Remote,112779-123521,2,2026-04-24,"Pandas, SQL, Python"
5960,BluePeak Software,Data Engineer,"New York, NY",120000-90000,1,2026-02-28,"Airflow, dbt, Python"
5961,Vertex Insight,Data Analyst,"San Francisco, CA",104835-131536,1,2026-04-26,"SQL, Tableau, Power BI"
5962,Pioneer Data Systems,Machine Learning Engineer,"New York, NY",156758-180108,3,2026-03-14,"Airflow, TensorFlow, Pandas"
5963,Pioneer Data Systems,Analytics Engineer,"Seattle, WA",102198-114510,0,2026-04-03,"dbt, TensorFlow, Python"
5964,Cobalt Intelligence,Product Analyst,"San Francisco, CA",105996-136489,2,2026-03-26,"TensorFlow, dbt, SQL"
5965,BluePeak Software,Data Engineer,"Austin, TX",112850-147791,4,2026-04-12,"AWS, Power BI, Airflow"
5966,Pioneer Data Systems,Business Analyst,"Chicago, IL",106408-120987,8,2026-04-01,"Airflow, Pandas, Tableau"
5967,Summit AI Works,Data Analyst,Remote,99859-123531,4,2026-03-16,"Pandas, Spark, AWS"
5968,Aurora Metrics,Business Analyst,"San Francisco, CA",97559-126099,4,2026-04-17,"SQL, dbt, Pandas"
5969,BluePeak Software,Product Analyst,Remote,96574-111527,7,2026/12/01,"Airflow, dbt, SQL"
5970,Vertex Insight,Research Scientist,"Austin, TX",120000-90000,9,2026-04-10,"Airflow, SQL, dbt"
5971,  Vertex Insight  , Data Analyst    ,"San Francisco, CA",108755-121350,2,2026-03-11,"TensorFlow, AWS, Airflow"
5972,Pioneer Data Systems,Product Analyst,"Chicago, IL",92427-126247,6,2026-04-12,"Tableau, dbt, SQL"
5973,Pioneer Data Systems,Analytics Engineer,"San Francisco, CA",149961-176099,9,yesterday,"SQL, Python, Tableau"
5974,Pioneer Data Systems,Data Engineer,"Boston, MA",132757-148530,2,2026-03-14,"SQL, Python, TensorFlow"
5975,  Cobalt Intelligence  , Product Analyst    ,"San Francisco, CA",104145-131786,0,2026-04-23,"TensorFlow, SQL, Tableau"
5976,Cobalt Intelligence,Business Analyst,"Seattle, WA",100635-115996,7,2026-03-13,"AWS, Pandas, Tableau"
5977,BluePeak Software,Product Analyst,"New York, NY",137014-160159,9,2026-04-06,"Pandas, Python, Spark"
5978,Nimbus Labs,Research Scientist,"Chicago, IL",119466-138184,3,2026-04-27,"Python, Tableau, SQL"
5979,Cobalt Intelligence,Product Analyst,"New York, NY",120970-140374,5,2026-03-19,"TensorFlow, Power BI, SQL"
6666,Aurora Metrics,Research Scientist,"Seattle, WA",136937-168393,7,2026-03-02,"Python, Tableau, Airflow"
5981,Summit AI Works,Business Analyst,"Chicago, IL",97307-120814,6,2026-04-07,"TensorFlow, dbt, Pandas"
5982,Aurora Metrics,Data Analyst,"Seattle, WA",96916-128467,1,2026-03-13,"Pandas, Power BI, dbt"
5983,Aurora Metrics,Machine Learning Engineer,Remote,138333-169307,7,2026-03-19,"SQL, Python, dbt"
5984,Vertex Insight,Data Analyst,"New York, NY",97878-132372,0,2026-04-16,"AWS, Python, TensorFlow"
5985,BluePeak Software,Business Analyst,Remote,98655-109283,2,2026-04-12,"SQL, AWS, Airflow"
5986,Pioneer Data Systems,Machine Learning Engineer,"Austin, TX",136420-164479,4,2026-13-40,"TensorFlow, Airflow, dbt"
5987,Summit AI Works,Business Analyst,"Seattle, WA",102709-135723,5,2026-04-18,"AWS, Tableau, Pandas"
5988,Acme Analytics,Data Analyst,"San Francisco, CA",119089-148307,5,2026-04-11,"Airflow, AWS, dbt"
5989,Acme Analytics,Machine Learning Engineer,"Boston, MA",150162-183857,3,2026-03-31,"TensorFlow, Python, Pandas"
5990,Pioneer Data Systems,Product Analyst,"New York, NY",96317-126380,1,2026-03-20,"TensorFlow, Tableau, Airflow"
5991,Acme Analytics,Data Analyst,NA,121206-148743,10,2026-04-13,"Spark, Python, Power BI"
5992,Nimbus Labs,Data Analyst,"Chicago, IL",94468-127872,0,2026-03-07,nan
5993,Vertex Insight,BI Developer,"Boston, MA",139481-168091,10,2026-03-04,"TensorFlow, AWS, Power BI"
5994,Nimbus Labs,Machine Learning Engineer,"Boston, MA",137516-158919,6,2026-03-18,"Spark, TensorFlow, Tableau"
5995,Acme Analytics,Data Engineer,"Austin, TX",114419-146748,0,2026-03-27,Airflow AWS dbt
5996,Cobalt Intelligence,Product Analyst,Remote,105548-140417,3,2026-04-20,"Airflow, AWS, Spark"
5997,BluePeak Software,Analytics Engineer,"San Francisco, CA",152647-183828,9,2026-04-09,"dbt, Pandas, Python"
5998,BluePeak Software,Data Analyst,"Austin, TX",87309-121594,2,2026-03-18,"Tableau, dbt, Airflow"
5999,null,Data Analyst,"Austin, TX",96647-116246,2,2026-03-13,"dbt, Airflow, TensorFlow"
6000,Nimbus Labs,Data Engineer,"San Francisco, CA",150052-160086,3,2026-03-24,"Spark, TensorFlow, dbt"
6001,Vertex Insight,Research Scientist,"San Francisco, CA",70000_to_90000,3,2026-03-10,"TensorFlow, SQL, Airflow"
6002,Acme Analytics,Analytics Engineer,"San Francisco, CA",142579-164730,fifteen,2026-04-03,"Tableau, TensorFlow, Python"
6003,Cobalt Intelligence,Data Analyst,"Austin, TX",120000-90000,5,2026-04-24,"Tableau, dbt, Pandas"
6004,  Nimbus Labs  , Machine Learning Engineer    ,"San Francisco, CA",165727-187239,1,2026-04-09,"SQL, TensorFlow, dbt"
6005,Nimbus Labs,BI Developer,"Chicago, IL",96745-116831,fifteen,2026-04-06,"Python, Airflow, dbt"
6006,Summit AI Works,Business Analyst,"Seattle, WA",89460-107389,-2,2026-04-02,"SQL, Python, Spark"
6007,Summit AI Works,Data Engineer,"Chicago, IL",112724-124747,0,2026-04-04,"Airflow, TensorFlow, AWS"
6008,Pioneer Data Systems,Data Analyst,"San Francisco, CA",143006-172614,8,2026-03-27,"Spark, Airflow, AWS"
6009,Cobalt Intelligence,Analytics Engineer,"New York, NY",151993-171862,10,2026-04-01,"Tableau, Power BI, Spark"
6010,Cobalt Intelligence,BI Developer,"Chicago, IL",116993-130601,9,2026-03-20,"AWS, dbt, SQL"
6011,  BluePeak Software  , Business Analyst    ,Remote,95291-119388,7,2026-03-14,"Power BI, Spark, TensorFlow"
6012,Nimbus Labs,Data Engineer,"New York, NY",144120-174473,3,2026-03-21,"AWS, Pandas, Spark"
6013,Acme Analytics,Data Engineer,"Austin, TX",null,1,2026-03-10,"Spark, Python, AWS"
6014,Cobalt Intelligence,BI Developer,"Seattle, WA",101042-121268,2,2026-04-11,"Spark, dbt, SQL"
6015,Pioneer Data Systems,Data Engineer,"Austin, TX",128952-160719,-2,2026-03-10,"Airflow, dbt, TensorFlow"
6016,  BluePeak Software  , Product Analyst    ,"New York, NY",137954-164634,9,2026-04-02,"Pandas, AWS, Python"
6017,Aurora Metrics,Business Analyst,"Chicago, IL",108976-121284,8,2026-04-25,"Power BI, SQL, Pandas"
6018,BluePeak Software,Research Scientist,"Boston, MA",147950-166414,7,2026-04-15,"SQL, Spark, Airflow"
6019,Summit AI Works,Analytics Engineer,"Boston, MA",137604-172067,8,2026-03-30,"Tableau, Power BI, dbt"
6020,Summit AI Works,BI Developer,"San Francisco, CA",70000_to_90000,3,2026-03-19,"Tableau, Airflow, AWS"
6021,Summit AI Works,Business Analyst,"New York, NY",125269-139029,7,2026-04-22,"Spark, SQL, Power BI"
6022,Aurora Metrics,Business Analyst,"Austin, TX",125263-155453,10,2026-03-15,N/A
6023,Aurora Metrics,Research Scientist,"Chicago, IL",139501-152677,1,2026-03-27,"Pandas, TensorFlow, AWS"
6024,Cobalt Intelligence,Data Analyst,"Austin, TX",98148-113990,4,2026-03-22,"Python, Power BI, Airflow"
6025,Summit AI Works,Analytics Engineer,"Austin, TX",101957-112988,120,2026-04-15,"Power BI, AWS, SQL"
6026,Aurora Metrics,Business Analyst,Remote,68707-103169,3,2026-04-26,"dbt, Power BI, Tableau"
6027,BluePeak Software,BI Developer,Remote,109525-127066,3,2026-04-05,"AWS, Spark, SQL"
6028,Aurora Metrics,Research Scientist,"New York, NY",133719-156344,2,2026-04-09,"Spark, SQL, TensorFlow"
6029,Cobalt Intelligence,Product Analyst,"Boston, MA",115469-135090,9,2026-03-01,"Airflow, Pandas, AWS"
6030,Summit AI Works,BI Developer,"San Francisco, CA",140023-167079,10,2026-03-20,"Airflow, AWS, Power BI"
6031,NA,Product Analyst,"Chicago, IL",116453-146233,9,12-01-2026,"Power BI, Tableau, Pandas"
6032,Acme Analytics,Research Scientist,"New York, NY",160636-190572,9,2026-04-25,"Pandas, Airflow, SQL"
6033,Nimbus Labs,Data Analyst,"Seattle, WA",123364-152053,7,2026-04-07,"Pandas, AWS, Tableau"
3783,Nimbus Labs,Data Engineer,"San Francisco, CA",162520-189326,10,2026-04-01,"Pandas, Tableau, SQL"
6035,Vertex Insight,Business Analyst,"Seattle, WA",99044-126167,3,2026-03-11,"Python, Spark, Power BI"
6036,Vertex Insight,BI Developer,"San Francisco, CA",142688-160786,-2,2026-03-08,"SQL, Python, Airflow"
6037,BluePeak Software,NA,"Chicago, IL",94027-106551,5,2026-02-27,"Tableau, Power BI, Spark"
6038,Vertex Insight,BI Developer,Remote,115005-126231,7,2026-03-20,"Python, AWS, Spark"
6039,Pioneer Data Systems,Research Scientist,"San Francisco, CA",eighty-thousand,10,2026-03-28,"SQL, Airflow, AWS"
6040,Acme Analytics,Machine Learning Engineer,"Boston, MA",130825-161665,4,2026/12/01,"Tableau, Airflow, Python"
6041,Summit AI Works,Machine Learning Engineer,"New York, NY",172303-189638,-2,2026-03-28,"Tableau, Airflow, TensorFlow"
6042,Summit AI Works,Research Scientist,Remote,141846-172219,7,2026-04-02,"Airflow, dbt, AWS"
6043,BluePeak Software,Machine Learning Engineer,"Seattle, WA",139670-167362,5,2026-04-07,"SQL, dbt, Power BI"
6044,Summit AI Works,N/A,"Austin, TX",84799-109606,1,2026-03-03,"TensorFlow, Power BI, Spark"
6045,Pioneer Data Systems,BI Developer,"Chicago, IL",101157-133889,5,2026-03-17,"TensorFlow, Power BI, dbt"
6046,Cobalt Intelligence,Analytics Engineer,Remote,109771-138345,0,2026-04-14,"SQL, Python, Power BI"
6047,Summit AI Works,Research Scientist,"New York, NY",124964-143386,5,2026-03-10,"SQL, Pandas, Power BI"
6048,Acme Analytics,Analytics Engineer,"Boston, MA",124067-135078,2,2026-04-21,"Airflow, Tableau, Power BI"
6049,BluePeak Software,Analytics Engineer,Remote,130957-145064,10,2026-03-06,"dbt, Pandas, Tableau"
6050,Acme Analytics,Business Analyst,"Chicago, IL",eighty-thousand,2,2026-04-23,"Airflow, Tableau, Python"
6051,  Aurora Metrics  , BI Developer    ,"Seattle, WA",111346-136469,9,2026-04-16,"Tableau, Power BI, Pandas"
6052,Pioneer Data Systems,BI Developer,"San Francisco, CA",141347-170800,9,2026-03-27,"SQL, dbt, Python"
6053,Vertex Insight,Business Analyst,"Boston, MA",105885-139551,4,12-01-2026,"Airflow, AWS, Tableau"
6054,Aurora Metrics,Data Analyst,"Chicago, IL",70000_to_90000,10,2026-04-23,"Pandas, Spark, Python"
6055,Summit AI Works,Machine Learning Engineer,"Chicago, IL",129086-143631,0,2026-03-27,"Airflow, Spark, TensorFlow"
6056,Vertex Insight,Data Analyst,"Boston, MA",86400-96776,-2,2026-03-27,"Tableau, Python, TensorFlow"
6057,Cobalt Intelligence,Machine Learning Engineer,"Boston, MA",nan,2,2026-03-10,"Airflow, Pandas, SQL"
6058,Pioneer Data Systems,Business Analyst,"New York, NY",122103-143949,6,2026-04-06,TensorFlow Airflow Spark
6059,Aurora Metrics,Product Analyst,"New York, NY",143038-167036,9,2026-03-20,"SQL, Airflow, TensorFlow"
6060,Nimbus Labs,Research Scientist,"New York, NY",137276-151007,4,2026-04-02,"Spark, Python, Airflow"
6061,Nimbus Labs,Business Analyst,"Austin, TX",87702-120335,3,2026-03-18,"TensorFlow, Airflow, Spark"
6062,Summit AI Works,Research Scientist,"Austin, TX",151419-172097,10,2026-03-20,"Python, Spark, AWS"
6063,Summit AI Works,Machine Learning Engineer,"Boston, MA",155195-182616,0,2026-03-31,"SQL, Airflow, TensorFlow"
6064,BluePeak Software,Analytics Engineer,"Austin, TX",119672-151531,8,2026-04-28,"Spark, TensorFlow, Pandas"
6065,Vertex Insight,Research Scientist,"Seattle, WA",150206-172018,5,2026-03-02,"AWS, SQL, Tableau"
6066,,Data Analyst,"Austin, TX",122549-136384,8,2026-04-13,"Airflow, dbt, Tableau"
6067,Pioneer Data Systems,BI Developer,"Seattle, WA",129874-141051,8,2026-04-27,"SQL, AWS, Power BI"
6068,BluePeak Software,Machine Learning Engineer,"Boston, MA",163516-173627,9,2026-03-26,"Python, Tableau, SQL"
6069,Nimbus Labs,Data Analyst,"New York, NY",126017-145365,7,2026-04-21,"TensorFlow, Airflow, AWS"
6070,Acme Analytics,Research Scientist,"Seattle, WA",147719-177968,6,2026-04-21,"SQL, Power BI, Spark"
6071,Pioneer Data Systems,Data Analyst,"Chicago, IL",108580-138196,9,2026-03-31,"Airflow, AWS, dbt"
6072,Pioneer Data Systems,Product Analyst,"Austin, TX",104565-123048,5,2026-04-01,"TensorFlow, AWS, Tableau"
6073,Aurora Metrics,Data Analyst,"Seattle, WA",125053-156586,8,2026-03-27,
6074,Summit AI Works,Analytics Engineer,"Seattle, WA",141643-169038,8,2026-03-20,"Spark, dbt, SQL"
6075,Pioneer Data Systems,Analytics Engineer,"Austin, TX",111512-131908,7,2026-03-26,"TensorFlow, Tableau, Airflow"
6076,Cobalt Intelligence,Research Scientist,"San Francisco, CA",158082-180806,7,yesterday,"Pandas, Power BI, dbt"
6077,BluePeak Software,Product Analyst,"San Francisco, CA",115921-133409,3,2026-04-14,"AWS, Spark, Tableau"
43,Pioneer Data Systems,Data Analyst,"New York, NY",127101-158240,5,2026-04-08,"TensorFlow, Pandas, Tableau"
6079,Aurora Metrics,Analytics Engineer,"Seattle, WA",116855-142665,3,2026-04-21,"dbt, Tableau, Power BI"
6080,Vertex Insight,Machine Learning Engineer,"Chicago, IL",158485-192078,9,2026-04-15,"SQL, TensorFlow, Python"
6081,Aurora Metrics,Analytics Engineer,Remote,134099-162157,9,2026-03-10,"Spark, Airflow, Power BI"
6082,Cobalt Intelligence,Research Scientist,"Seattle, WA",118023-132054,0,2026-04-01,"Pandas, Power BI, Spark"
6083,BluePeak Software,Data Analyst,Remote,88254-105284,3,2026-04-05,"TensorFlow, SQL, AWS"
6084,  Nimbus Labs  , Data Analyst    ,"San Francisco, CA",121058-133372,7,2026-03-05,"Pandas, SQL, Airflow"
6085,  Cobalt Intelligence  , Data Analyst    ,"Austin, TX",128050-142784,9,2026-04-24,"TensorFlow, Python, Airflow"
6086,Aurora Metrics,Research Scientist,"San Francisco, CA",173465-198063,9,2026-04-23,"Airflow, AWS, Tableau"
6087,BluePeak Software,BI Developer,"San Francisco, CA",133736-158114,6,2026-03-16,"TensorFlow, AWS, Airflow"
6028,Nimbus Labs,Business Analyst,"San Francisco, CA",107136-140310,5,2026-03-28,"Tableau, Spark, AWS"
6089,Acme Analytics,Data Analyst,"New York, NY",89182-112240,1,2026-04-20,"SQL, Spark, Airflow"
6090,Pioneer Data Systems,Analytics Engineer,"Chicago, IL",70000_to_90000,10,2026-03-23,"Spark, Python, Pandas"
6091,Cobalt Intelligence,Analytics Engineer,"Austin, TX",133584-167522,5,2026-03-18,"Pandas, AWS, Spark"
6092,Vertex Insight,Analytics Engineer,"Boston, MA",119537-130345,10,NA,"Power BI, Pandas, Tableau"
6093,Vertex Insight,Product Analyst,"Austin, TX",95400-106545,0,2026-03-03,"SQL, Spark, Pandas"
6094,Pioneer Data Systems,Research Scientist,"New York, NY",141268-152961,fifteen,2026-04-08,"Airflow, TensorFlow, Power BI"
6095,Cobalt Intelligence,Data Engineer,"San Francisco, CA",134655-161116,7,2026-03-03,"Pandas, Tableau, Power BI"
6096,Vertex Insight,Business Analyst,Remote,eighty-thousand,10,2026-03-08,"dbt, SQL, Tableau"
6097,BluePeak Software,Data Analyst,"Austin, TX",77785-107583,2,2026-03-27,"Python, SQL, Pandas"
6098,Cobalt Intelligence,Machine Learning Engineer,"Chicago, IL",150603-161417,6,2026-04-01,"Python, dbt, Spark"
6099,Aurora Metrics,Product Analyst,"New York, NY",111030-134944,8,2026-03-27,"Power BI, SQL, Tableau"
6100,Vertex Insight,BI Developer,"Austin, TX",134647-168890,10,2026-04-12,"AWS, TensorFlow, Spark"
6101,Aurora Metrics,Data Engineer,"New York, NY",70000_to_90000,3,2026-04-02,nan
6102,Cobalt Intelligence,Research Scientist,Remote,143648-175951,5,2026-04-01,"SQL, Airflow, TensorFlow"
6103,Acme Analytics,Machine Learning Engineer,"Seattle, WA",146230-171609,5,2026-03-14,"Power BI, Tableau, Airflow"
6104,  Pioneer Data Systems  , Research Scientist    ,"San Francisco, CA",172500-201319,6,2026-04-09,"dbt, Airflow, SQL"
6105,Aurora Metrics,Data Engineer,"Boston, MA",112153-126491,0,2026-04-09,"Power BI, Pandas, SQL"
6106,Aurora Metrics,Business Analyst,"Chicago, IL",116871-131022,9,2026-04-15,"Power BI, Pandas, Python"
6107,Vertex Insight,Data Engineer,"Chicago, IL",143159-163028,120,2026-03-30,"Python, TensorFlow, AWS"
6108,Summit AI Works,BI Developer,null,92780-124739,1,2026-04-08,"TensorFlow, dbt, Tableau"
6109,Vertex Insight,Research Scientist,"Chicago, IL",137141-153524,6,2026-04-05,"Pandas, Power BI, dbt"
6110,Cobalt Intelligence,Machine Learning Engineer,"Austin, TX",153064-184755,10,2026-04-07,"Airflow, TensorFlow, Power BI"
6111,Pioneer Data Systems,Data Engineer,Remote,115763-129439,5,2026-03-19,"dbt, Power BI, Python"
6112,null,Product Analyst,"New York, NY",118967-135622,9,2026/12/01,"AWS, Spark, Tableau"
6113,BluePeak Software,Data Engineer,"Austin, TX",120530-136662,7,2026-03-25,"Python, SQL, Tableau"
6114,Cobalt Intelligence,Machine Learning Engineer,"Boston, MA",115028-135223,1,2026-03-08,"Tableau, SQL, Python"
6115,Nimbus Labs,Product Analyst,"San Francisco, CA",139197-153175,8,2026-04-12,"Python, SQL, AWS"
6116,BluePeak Software,Product Analyst,"Seattle, WA",114786-140582,4,2026-04-17,"Python, SQL, AWS"
6117,Pioneer Data Systems,Research Scientist,"Austin, TX",106711-139199,1,2026-04-10,"dbt, Spark, Pandas"
6118,Acme Analytics,Research Scientist,"Austin, TX",132561-164810,9,2026-04-12,"Pandas, SQL, Power BI"
6119,Nimbus Labs,Data Analyst,"New York, NY",94155-111355,4,2026-03-27,"AWS, dbt, Tableau"
6120,Pioneer Data Systems,Product Analyst,"Seattle, WA",139367-159728,9,2026-03-18,"AWS, TensorFlow, SQL"
6121,Acme Analytics,Business Analyst,"New York, NY",125559-155867,9,2026-03-19,"TensorFlow, Python, Pandas"
6122,Nimbus Labs,Machine Learning Engineer,"Seattle, WA",141456-171145,4,2026-04-24,"Airflow, Power BI, dbt"
6123,Summit AI Works,Machine Learning Engineer,"Seattle, WA",166858-176900,nan,2026-04-16,"AWS, Pandas, Airflow"
6124,Nimbus Labs,Product Analyst,"San Francisco, CA",111100-130105,7,2026-02-27,"Power BI, TensorFlow, Python"
6125,BluePeak Software,Business Analyst,"New York, NY",122955-155489,10,2026-04-06,"SQL, Python, Pandas"
6126,  Nimbus Labs  , Data Analyst    ,Remote,96530-121975,2,2026-04-21,"Python, Pandas, Airflow"
6127,Aurora Metrics,Product Analyst,"San Francisco, CA",102149-113335,2,2026-03-15,"Python, TensorFlow, Spark"
6128,Cobalt Intelligence,Product Analyst,"Boston, MA",120409-152866,5,2026-04-23,"TensorFlow, Spark, dbt"
6129,Vertex Insight,Data Analyst,"New York, NY",107789-142335,2,2026-03-31,"Tableau, AWS, dbt"
6130,BluePeak Software,Product Analyst,"Chicago, IL",84258-111847,1,2026-03-23,"Tableau, Power BI, TensorFlow"
6131,Acme Analytics,Analytics Engineer,"Chicago, IL",104340-124264,3,2026-03-05,"Tableau, TensorFlow, Python"
6132,Aurora Metrics,Business Analyst,"New York, NY",95499-127484,2,2026-03-25,"Power BI, Pandas, TensorFlow"
6133,Aurora Metrics,BI Developer,"Austin, TX",102401-127847,1,2026-03-25,"Airflow, TensorFlow, Spark"
6134,Vertex Insight,Business Analyst,"Chicago, IL",94619-106177,8,2026-04-19,"Pandas, TensorFlow, Airflow"
6135,Aurora Metrics,Research Scientist,"Chicago, IL",136688-167102,6,2026/12/01,"AWS, Airflow, SQL"
6136,Vertex Insight,Research Scientist,"Austin, TX",130109-140466,9,2026-03-28,"Tableau, Python, Pandas"
6137,BluePeak Software,BI Developer,"Seattle, WA",123386-157004,6,12-01-2026,"SQL, Spark, Tableau"
6138,BluePeak Software,Analytics Engineer,"San Francisco, CA",158669-182008,8,2026-04-17,Pandas SQL Python
6139,Nimbus Labs,Machine Learning Engineer,"Chicago, IL",143558-159756,6,2026-03-29,"Tableau, Python, dbt"
6140,Acme Analytics,BI Developer,"Boston, MA",111102-131429,2,2026-03-07,"Airflow, Power BI, TensorFlow"
6141,Summit AI Works,Data Analyst,"San Francisco, CA",135753-165982,9,2026-04-17,"Python, Power BI, Airflow"
6142,Summit AI Works,Business Analyst,"Austin, TX",91563-107498,5,2026-04-14,"Airflow, Pandas, Tableau"
6143,Aurora Metrics,Research Scientist,"Austin, TX",NA,6,2026-02-28,"AWS, Airflow, Pandas"
6144,Vertex Insight,,"New York, NY",116556-137593,6,2026-04-04,"TensorFlow, Spark, Airflow"
6145,Aurora Metrics,Data Engineer,Remote,114999-144093,0,2026-03-28,"TensorFlow, Airflow, Pandas"
6146,Summit AI Works,BI Developer,"San Francisco, CA",128824-144925,3,2026-02-27,"dbt, AWS, Power BI"
